"ITI"	"VisualStimulus"	"AuditoryStimulus"	"BlockNo"	"subject"	"pbn"	"age"	"sex"	"handedness"	"opticalaids"	"FirstRT"	"FirstKey"	"FinalRT"	"condition"	"error"
"2418"	1028	" false "	" true "	2	4	4	25	" f "	" r "	" glasses "	286.448307	1	294.43937	"A"	FALSE
"2419"	1300	" false "	" true "	2	4	4	25	" f "	" r "	" glasses "	314.050064	1	321.877315	"A"	FALSE
"2420"	1329	" true "	" true "	2	4	4	25	" f "	" r "	" glasses "	316.486422	1	324.494139	"AV"	FALSE
"2421"	649	" true "	" false "	2	4	4	25	" f "	" r "	" glasses "	359.322318	1	367.472943	"V"	FALSE
"2422"	961	" true "	" false "	2	4	4	25	" f "	" r "	" glasses "	246.074291	1	254.147899	"V"	FALSE
"2423"	653	" true "	" false "	2	4	4	25	" f "	" r "	" glasses "	322.019651	3	322.019651	"V"	FALSE
"2424"	638	" true "	" true "	2	4	4	25	" f "	" r "	" glasses "	250.407199	2	258.319325	"AV"	FALSE
"2425"	1112	" true "	" false "	2	4	4	25	" f "	" r "	" glasses "	326.355062	3	326.355062	"V"	FALSE
"2426"	1090	" true "	" false "	2	4	4	25	" f "	" r "	" glasses "	270.749764	3	270.749764	"V"	FALSE
"2427"	1042	" true "	" false "	2	4	4	25	" f "	" r "	" glasses "	274.792181	2	282.841556	"V"	FALSE
"2428"	1035	" false "	" true "	2	4	4	25	" f "	" r "	" glasses "	357.181403	2	359.733272	"A"	FALSE
"2429"	1036	" true "	" false "	2	4	4	25	" f "	" r "	" glasses "	273.563836	2	282.067064	"V"	FALSE
"2430"	1360	" true "	" true "	2	4	4	25	" f "	" r "	" glasses "	212.617052	2	220.718806	"AV"	FALSE
"2431"	538	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	371.28334	3	371.28334	"AV"	FALSE
"2432"	1047	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	581.743731	2	606.145368	"A"	FALSE
"2433"	1336	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	303.036052	2	305.41596	"V"	FALSE
"2434"	890	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	309.626166	1	317.517374	"V"	FALSE
"2435"	1427	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	259.661724	3	259.661724	"AV"	FALSE
"2436"	1034	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	242.37326	2	250.478959	"AV"	FALSE
"2437"	543	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	269.219518	3	269.219518	"AV"	FALSE
"2438"	1330	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	228.520189	2	236.630731	"AV"	FALSE
"2439"	546	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	345.714867	2	361.948549	"A"	FALSE
"2440"	1267	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	204.252297	2	227.938712	"AV"	FALSE
"2441"	1392	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	275.161105	3	275.161105	"V"	FALSE
"2442"	1423	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	276.205131	2	284.285903	"A"	FALSE
"2443"	1064	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	308.869251	3	308.869251	"V"	FALSE
"2444"	542	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	247.610644	2	249.995297	"A"	FALSE
"2445"	1247	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	224.347562	3	224.347562	"AV"	FALSE
"2446"	627	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	343.409651	3	343.409651	"AV"	FALSE
"2447"	845	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	254.607963	2	270.974127	"A"	FALSE
"2448"	864	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	225.458587	2	233.585359	"AV"	FALSE
"2449"	1445	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	238.818459	2	278.839092	"A"	FALSE
"2450"	581	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	265.567051	1	273.639617	"A"	FALSE
"2451"	883	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	330.34595	2	1041.961254	"V"	FALSE
"2452"	853	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	414.215324	3	414.215324	"V"	FALSE
"2453"	807	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	383.03567	3	383.03567	"V"	FALSE
"2454"	584	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	346.282235	3	346.282235	"A"	FALSE
"2455"	1112	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	200.987224	3	200.987224	"A"	FALSE
"2456"	916	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	298.996388	3	298.996388	"A"	FALSE
"2457"	1124	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	213.433481	3	213.433481	"AV"	FALSE
"2458"	561	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	372.933592	3	372.933592	"V"	FALSE
"2459"	844	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	367.436485	2	375.428611	"V"	FALSE
"2460"	1357	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	243.631156	2	251.531191	"AV"	FALSE
"2461"	1366	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	444.477581	1	453.234562	"A"	FALSE
"2462"	731	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	354.720395	3	354.720395	"V"	FALSE
"2463"	1374	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	353.664828	2	361.824636	"A"	FALSE
"2464"	830	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	353.496698	3	353.496698	"V"	FALSE
"2465"	1463	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	355.523114	1	363.459816	"A"	FALSE
"2466"	925	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	243.677887	2	251.718928	"AV"	FALSE
"2467"	1286	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	252.246848	3	252.246848	"V"	FALSE
"2468"	1331	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	250.056054	2	258.489407	"V"	FALSE
"2469"	1365	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	218.641917	2	234.981528	"AV"	FALSE
"2470"	1254	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	230.511606	2	232.882025	"AV"	FALSE
"2471"	1005	" true "	" false "	3	4	4	25	" f "	" r "	" glasses "	234.439233	2	242.550645	"V"	FALSE
"2472"	626	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	239.949704	2	248.115926	"AV"	FALSE
"2473"	1311	" true "	" true "	3	4	4	25	" f "	" r "	" glasses "	192.28226	2	208.52122	"AV"	FALSE
"2474"	522	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	404.786545	1	412.865722	"A"	FALSE
"2475"	612	" false "	" true "	3	4	4	25	" f "	" r "	" glasses "	338.882599	2	347.035375	"A"	FALSE
"2476"	598	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	288.204994	2	296.115901	"V"	FALSE
"2477"	1273	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	248.993267	3	248.993267	"V"	FALSE
"2478"	1406	" true "	" true "	4	4	4	25	" f "	" r "	" glasses "	212.431539	2	236.524725	"AV"	FALSE
"2479"	1204	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	299.167685	2	307.63736	"A"	FALSE
"2480"	922	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	274.874583	2	299.186211	"V"	FALSE
"2481"	853	" true "	" true "	4	4	4	25	" f "	" r "	" glasses "	213.068779	2	229.401135	"AV"	FALSE
"2482"	950	" true "	" true "	4	4	4	25	" f "	" r "	" glasses "	200.888996	2	208.941344	"AV"	FALSE
"2483"	832	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	228.374867	2	244.350095	"V"	FALSE
"2484"	1250	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	238.39332	3	238.39332	"V"	FALSE
"2485"	894	" true "	" true "	4	4	4	25	" f "	" r "	" glasses "	192.078245	2	208.113515	"AV"	FALSE
"2486"	1459	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	178.820183	2	186.9153	"A"	FALSE
"2487"	755	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	278.262861	2	286.433204	"V"	FALSE
"2488"	1407	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	260.117915	1	276.054184	"V"	FALSE
"2489"	1130	" true "	" true "	4	4	4	25	" f "	" r "	" glasses "	189.658482	2	205.590926	"AV"	FALSE
"2490"	649	" true "	" true "	4	4	4	25	" f "	" r "	" glasses "	263.113844	2	271.190783	"AV"	FALSE
"2491"	958	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	300.817226	2	316.895777	"V"	FALSE
"2492"	1423	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	225.721842	2	1329.850011	"A"	FALSE
"2493"	1078	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	279.721146	3	279.721146	"V"	FALSE
"2494"	1111	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	432.78956	3	432.78956	"A"	FALSE
"2495"	1238	" true "	" true "	4	4	4	25	" f "	" r "	" glasses "	219.746854	2	228.185892	"AV"	FALSE
"2496"	1231	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	262.286736	2	264.668248	"A"	FALSE
"2497"	1345	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	233.316181	3	233.316181	"A"	FALSE
"2498"	1142	" true "	" true "	4	4	4	25	" f "	" r "	" glasses "	225.651186	3	225.651186	"AV"	FALSE
"2499"	1434	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	227.146316	2	235.774941	"A"	FALSE
"2500"	521	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	356.507088	3	356.507088	"A"	FALSE
"2501"	1405	" true "	" true "	4	4	4	25	" f "	" r "	" glasses "	220.830526	2	236.918131	"AV"	FALSE
"2502"	1248	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	212.137898	2	228.239987	"A"	FALSE
"2503"	769	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	256.547625	2	264.667625	"A"	FALSE
"2504"	804	" true "	" true "	4	4	4	25	" f "	" r "	" glasses "	210.327247	2	218.492434	"AV"	FALSE
"2505"	1048	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	248.972709	2	881.336445	"V"	FALSE
"2506"	941	" true "	" true "	4	4	4	25	" f "	" r "	" glasses "	291.064667	2	299.576525	"AV"	FALSE
"2507"	921	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	218.026068	3	218.026068	"A"	FALSE
"2508"	571	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	355.457981	3	355.457981	"V"	FALSE
"2509"	974	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	279.114675	3	279.114675	"V"	FALSE
"2510"	1445	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	287.539889	2	289.90687	"V"	FALSE
"2511"	516	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	401.538391	1	409.344016	"A"	FALSE
"2512"	1361	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	366.114263	2	368.49694	"V"	FALSE
"2513"	844	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	270.037294	2	278.468968	"V"	FALSE
"2514"	1213	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	263.876881	2	272.362404	"V"	FALSE
"2515"	1377	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	367.385075	3	367.385075	"A"	FALSE
"2516"	1081	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	262.108032	1	269.956677	"V"	FALSE
"2517"	600	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	348.613632	3	348.613632	"A"	FALSE
"2518"	1153	" true "	" true "	4	4	4	25	" f "	" r "	" glasses "	212.865448	3	212.865448	"AV"	FALSE
"2519"	578	" false "	" true "	4	4	4	25	" f "	" r "	" glasses "	278.338478	1	286.190353	"A"	FALSE
"2520"	708	" true "	" false "	4	4	4	25	" f "	" r "	" glasses "	367.168398	1	375.032384	"V"	FALSE
"2521"	1124	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	201.203722	2	209.732718	"AV"	FALSE
"2522"	1235	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	228.762243	2	252.887937	"V"	FALSE
"2523"	1240	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	207.544694	3	207.544694	"AV"	FALSE
"2524"	1042	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	232.307794	2	312.050519	"A"	FALSE
"2525"	1012	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	241.560072	2	249.437066	"AV"	FALSE
"2526"	1496	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	196.883722	3	196.883722	"AV"	FALSE
"2527"	509	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	283.510185	2	291.454209	"A"	FALSE
"2528"	522	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	236.871923	1	244.871218	"AV"	FALSE
"2529"	1243	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	270.002715	1	277.915753	"V"	FALSE
"2530"	1201	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	229.369572	3	229.369572	"A"	FALSE
"2531"	1480	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	224.675865	3	224.675865	"A"	FALSE
"2532"	740	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	287.312887	1	295.207252	"A"	FALSE
"2533"	1188	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	220.307024	1	228.328503	"AV"	FALSE
"2534"	892	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	236.142446	1	244.246242	"A"	FALSE
"2535"	1427	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	251.577395	1	267.568792	"V"	FALSE
"2536"	1026	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	270.050933	1	277.96783	"V"	FALSE
"2537"	1360	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	186.658681	1	194.627319	"AV"	FALSE
"2538"	935	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	223.259735	3	223.259735	"AV"	FALSE
"2539"	1390	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	188.373173	2	796.406531	"A"	FALSE
"2540"	575	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	292.363788	1	300.282613	"V"	FALSE
"2541"	1098	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	200.128258	2	216.414869	"AV"	FALSE
"2542"	525	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	279.323414	1	295.509561	"A"	FALSE
"2543"	1065	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	266.645914	1	274.591338	"V"	FALSE
"2544"	779	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	211.630376	2	1251.551245	"AV"	FALSE
"2545"	627	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	264.514325	2	272.360936	"AV"	FALSE
"2546"	1460	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	352.313775	3	352.313775	"V"	FALSE
"2547"	652	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	400.340421	3	400.340421	"A"	FALSE
"2548"	978	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	219.135972	2	221.598326	"AV"	FALSE
"2549"	1380	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	196.257075	3	196.257075	"AV"	FALSE
"2550"	1175	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	386.090958	3	386.090958	"V"	FALSE
"2551"	1032	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	219.767958	2	283.866798	"A"	FALSE
"2552"	565	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	464.961571	3	464.961571	"A"	FALSE
"2553"	607	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	289.500146	2	305.822089	"AV"	FALSE
"2554"	1405	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	217.645376	2	225.748832	"AV"	FALSE
"2555"	1107	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	316.019966	1	324.185743	"V"	FALSE
"2556"	1484	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	230.524613	1	238.645629	"AV"	FALSE
"2557"	1417	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	251.079222	2	259.230772	"A"	FALSE
"2558"	584	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	301.4248	2	309.42376	"AV"	FALSE
"2559"	1242	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	226.55277	3	226.55277	"A"	FALSE
"2560"	949	" false "	" true "	5	4	4	25	" f "	" r "	" glasses "	386.633028	3	386.633028	"A"	FALSE
"2561"	824	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	310.175862	3	310.175862	"V"	FALSE
"2562"	1122	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	284.944887	2	287.32941	"V"	FALSE
"2563"	1200	" true "	" true "	5	4	4	25	" f "	" r "	" glasses "	212.166816	3	212.166816	"AV"	FALSE
"2564"	1305	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	240.395928	2	256.406014	"V"	FALSE
"2565"	516	" true "	" false "	5	4	4	25	" f "	" r "	" glasses "	316.439408	3	316.439408	"V"	FALSE
"2566"	727	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	260.803891	2	293.362825	"AV"	FALSE
"2567"	786	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	273.263634	3	273.263634	"V"	FALSE
"2568"	687	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	273.200661	3	273.200661	"AV"	FALSE
"2569"	579	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	252.770433	3	252.770433	"V"	FALSE
"2570"	805	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	258.477608	2	266.896798	"V"	FALSE
"2571"	771	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	278.76458	2	281.137865	"V"	FALSE
"2572"	958	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	250.752915	2	275.026636	"V"	FALSE
"2573"	604	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	337.880321	3	337.880321	"A"	FALSE
"2574"	1479	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	204.645715	2	228.826665	"AV"	FALSE
"2575"	672	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	229.193565	1	237.032104	"AV"	FALSE
"2576"	1346	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	205.815023	2	213.898868	"AV"	FALSE
"2577"	1257	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	220.385845	2	222.940627	"AV"	FALSE
"2578"	588	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	336.822553	1	345.009452	"A"	FALSE
"2579"	701	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	212.676908	2	509.040407	"AV"	FALSE
"2580"	1047	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	281.296975	1	289.152324	"V"	FALSE
"2581"	573	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	332.522426	1	340.590037	"A"	FALSE
"2582"	1347	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	309.398265	3	309.398265	"AV"	FALSE
"2583"	847	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	300.251246	2	308.262475	"V"	FALSE
"2584"	832	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	325.795493	3	325.795493	"A"	FALSE
"2585"	1295	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	252.236965	3	252.236965	"V"	FALSE
"2586"	1183	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	257.059459	1	265.040776	"V"	FALSE
"2587"	1045	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	197.696551	3	197.696551	"A"	FALSE
"2588"	1431	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	216.729499	1	224.635473	"AV"	FALSE
"2589"	785	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	227.716418	2	235.609753	"AV"	FALSE
"2590"	792	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	348.644289	1	356.670376	"V"	FALSE
"2591"	714	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	290.298972	3	290.298972	"A"	FALSE
"2592"	1233	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	261.961404	3	261.961404	"A"	FALSE
"2593"	846	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	314.732166	1	363.185394	"V"	FALSE
"2594"	808	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	257.065495	2	272.989297	"V"	FALSE
"2595"	1288	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	296.222635	2	304.365572	"A"	FALSE
"2596"	943	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	265.451372	2	345.556799	"V"	FALSE
"2597"	767	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	334.700145	2	337.289874	"AV"	FALSE
"2598"	878	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	225.601718	1	234.077246	"AV"	FALSE
"2599"	652	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	403.072621	1	410.979944	"A"	FALSE
"2600"	973	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	274.555815	1	283.029516	"V"	FALSE
"2601"	510	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	338.923375	2	346.99603	"A"	FALSE
"2602"	916	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	208.237788	1	216.188609	"AV"	FALSE
"2603"	1253	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	206.273419	3	206.273419	"AV"	FALSE
"2604"	821	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	250.936665	3	250.936665	"AV"	FALSE
"2605"	1362	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	289.721209	2	1065.547112	"V"	FALSE
"2606"	1048	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	379.226604	1	387.284662	"A"	FALSE
"2607"	1196	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	303.237069	1	319.615758	"A"	FALSE
"2608"	1125	" true "	" false "	6	4	4	25	" f "	" r "	" glasses "	288.55999	1	297.071984	"V"	FALSE
"2609"	797	" false "	" true "	6	4	4	25	" f "	" r "	" glasses "	271.201725	3	271.201725	"A"	FALSE
"2610"	1067	" true "	" true "	6	4	4	25	" f "	" r "	" glasses "	207.887692	1	232.062032	"AV"	FALSE
"2611"	588	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	237.905192	3	237.905192	"AV"	FALSE
"2612"	821	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	199.615769	1	215.517128	"AV"	FALSE
"2613"	1383	" false "	" true "	7	4	4	25	" f "	" r "	" glasses "	197.071895	1	204.920102	"A"	FALSE
"2614"	1057	" false "	" true "	7	4	4	25	" f "	" r "	" glasses "	234.037293	1	242.112001	"A"	FALSE
"2615"	937	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	258.187203	3	258.187203	"AV"	FALSE
"2616"	1152	" false "	" true "	7	4	4	25	" f "	" r "	" glasses "	197.699766	1	205.576488	"A"	FALSE
"2617"	680	" false "	" true "	7	4	4	25	" f "	" r "	" glasses "	246.34222	1	262.701282	"A"	FALSE
"2618"	1497	" true "	" false "	7	4	4	25	" f "	" r "	" glasses "	486.763634	1	495.294668	"V"	FALSE
"2619"	659	" false "	" true "	7	4	4	25	" f "	" r "	" glasses "	274.515972	1	298.742448	"A"	FALSE
"2620"	546	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	290.891414	1	298.909558	"AV"	FALSE
"2621"	562	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	217.14376	1	224.983597	"AV"	FALSE
"2622"	1196	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	231.994193	3	231.994193	"AV"	FALSE
"2623"	1092	" false "	" true "	7	4	4	25	" f "	" r "	" glasses "	252.663572	1	268.795071	"A"	FALSE
"2624"	1496	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	221.565651	1	229.586948	"AV"	FALSE
"2625"	1357	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	225.953738	1	233.967332	"AV"	FALSE
"2626"	563	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	245.938953	3	245.938953	"AV"	FALSE
"2627"	758	" true "	" false "	7	4	4	25	" f "	" r "	" glasses "	274.195878	1	290.254274	"V"	FALSE
"2628"	1225	" true "	" false "	7	4	4	25	" f "	" r "	" glasses "	265.29878	3	265.29878	"V"	FALSE
"2629"	1424	" false "	" true "	7	4	4	25	" f "	" r "	" glasses "	319.417378	2	327.40907	"A"	FALSE
"2630"	792	" false "	" true "	7	4	4	25	" f "	" r "	" glasses "	292.552661	3	292.552661	"A"	FALSE
"2631"	1295	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	222.472168	3	222.472168	"AV"	FALSE
"2632"	1005	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	213.530095	3	213.530095	"AV"	FALSE
"2633"	1170	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	207.822648	2	215.734293	"AV"	FALSE
"2634"	968	" false "	" true "	7	4	4	25	" f "	" r "	" glasses "	236.18663	3	236.18663	"A"	FALSE
"2635"	532	" true "	" true "	7	4	4	25	" f "	" r "	" glasses "	306.561609	1	330.43883	"AV"	FALSE
"2636"	760	" false "	" true "	7	4	4	25	" f "	" r "	" glasses "	240.832493	2	257.085143	"A"	FALSE
"2637"	536	" false "	" true "	7	4	4	25	" f "	" r "	" glasses "	280.238978	2	304.376471	"A"	FALSE
"2638"	803	" true "	" false "	7	4	4	25	" f "	" r "	" glasses "	276.936207	1	284.943189	"V"	FALSE
